index,time,x_b,y_b,z_b,th_z,th_y,th_x,x0,y0,z0,fx0,fy0,fz0,x1,y1,z1,fx1,fy1,fz1,x2,y2,z2,fx2,fy2,fz2,x3,y3,z3,fx3,fy3,fz3
88,3.52374,1.43973,1.39333,0.645781,0.808106,0.0142863,-0.000802951,1.85612,1.56104,0.2,3.66946,4.63426,75.8695,1.4755,1.69534,0.201242,0,0,0,1.27909,0.941614,0.201241,0,0,0,1.11161,1.33242,0.2,3.48348,4.68304,73.7125
89,3.56425,1.45678,1.41387,0.63983,0.808214,0.0260054,-0.00227028,1.85612,1.56104,0.2,11.3302,14.3071,234.229,1.49361,1.7176,0.224597,0,0,0,1.29796,0.963857,0.224585,0,0,0,1.11161,1.33242,0.2,10.7571,14.4603,227.567
90,3.60475,1.47473,1.4356,0.638406,0.80827,0.011788,-0.00102891,1.85612,1.56104,0.2,2.79947,3.21543,149.508,1.54662,1.78242,0.278635,0,0,0,1.35266,1.02865,0.278597,0,0,0,1.11161,1.33242,0.2,2.74102,3.88864,147.946
91,3.64525,1.49304,1.45778,0.638406,0.808135,-0.0118487,0.00117514,1.85612,1.56104,0.2,-2.67693,-3.88817,147.851,1.61528,1.86477,0.278635,0,0,0,1.42101,1.11108,0.278597,0,0,0,1.11161,1.33242,0.2,-2.7073,-3.26845,149.602
92,3.68575,1.51101,1.4795,0.639829,0.807834,-0.0260472,0.002415,1.85612,1.56104,0.2,-10.772,-14.3747,227.549,1.67024,1.92944,0.224597,0,0,0,1.47378,1.17591,0.224585,0,0,0,1.11161,1.33242,0.2,-11.2316,-14.4373,234.246
93,3.72626,1.52807,1.50004,0.645779,0.807549,-0.0143106,0.000943129,1.85612,1.56104,0.2,-3.48836,-4.65532,73.7075,1.68919,1.95164,0.201242,0,0,0,1.49181,1.19817,0.201241,0,0,0,1.11161,1.33242,0.2,-3.63758,-4.67644,75.8736
94,3.76676,1.54472,1.52003,0.64596,0.807257,0.0111564,-0.00202259,1.85646,1.56145,0.200434,0,0,0,1.6902,1.95282,0.2,2.33834,2.32268,44.7796,1.49277,1.19936,0.2,2.13601,2.34037,43.7898,1.11195,1.33284,0.200434,0,0,0
95,3.80726,1.56168,1.54033,0.638977,0.80682,0.027379,-0.00370365,1.86992,1.5777,0.217318,0,0,0,1.6902,1.95282,0.2,12.9399,12.8546,247.562,1.49277,1.19936,0.2,11.8206,12.9536,242.084,1.12541,1.34901,0.217325,0,0,0
96,3.84777,1.57967,1.56169,0.637437,0.806069,0.0165098,-0.00176047,1.9184,1.63603,0.270006,0,0,0,1.6902,1.95282,0.2,4.93787,4.78789,175.209,1.49277,1.19936,0.2,4.5124,5.04686,173.854,1.17384,1.40732,0.270037,0,0,0
97,3.88827,1.59818,1.5836,0.639165,0.805119,-0.00702647,0.00176489,1.98682,1.71687,0.284628,0,0,0,1.6902,1.95282,0.2,-2.05484,-2.16991,133.029,1.49277,1.19936,0.2,-1.96014,-1.93524,135.322,1.24167,1.49001,0.284665,0,0,0
98,3.92877,1.61641,1.60524,0.64134,0.804139,-0.0240081,0.00423639,2.04583,1.78503,0.233086,0,0,0,1.6902,1.95282,0.2,-11.9355,-11.4655,205.043,1.49277,1.19936,0.2,-11.5984,-12.1609,212.837,1.29967,1.56178,0.233101,0,0,0
99,3.96927,1.63366,1.62588,0.646731,0.803244,-0.0171044,0.00341544,2.07041,1.81319,0.202676,0,0,0,1.6902,1.95282,0.2,-6.12189,-5.87385,102.269,1.49277,1.19936,0.2,-5.95063,-6.24222,106.232,1.32374,1.59173,0.202677,0,0,0
100,4.00978,1.65028,1.6459,0.647595,0.802364,0.0074555,0.000132165,2.07256,1.81566,0.2,0.790468,0.866818,17.684,1.69027,1.9529,0.200086,0,0,0,1.49283,1.19944,0.200086,0,0,0,1.32585,1.59435,0.2,0.755388,0.979995,17.4481
101,4.05028,1.66703,1.66609,0.639824,0.801348,0.0272125,-0.00262132,2.07256,1.81566,0.2,10.826,11.8709,241.961,1.6997,1.96404,0.211647,0,0,0,1.50208,1.21068,0.211652,0,0,0,1.32585,1.59435,0.2,10.346,13.4215,238.728
102,4.09078,1.68467,1.68735,0.637263,0.799926,0.0202529,-0.00211109,2.07256,1.81566,0.2,6.50835,6.75954,206.837,1.7428,2.01483,0.260263,0,0,0,1.5442,1.26198,0.260288,0,0,0,1.32585,1.59435,0.2,6.24129,8.01959,205.632
103,4.13128,1.70294,1.70933,0.640056,0.798107,-0.00278067,0.00038888,2.07256,1.81566,0.2,-1.13128,-2.15951,126.802,1.81152,2.09439,0.288193,0,0,0,1.6096,1.34259,0.28823,0,0,0,1.32585,1.59435,0.2,-1.05853,-1.57967,128.96
104,4.17179,1.72108,1.73107,0.642924,0.796153,-0.0218918,0.00258555,2.07256,1.81566,0.2,-9.24843,-12.3084,178.136,1.87656,2.16765,0.242417,0,0,0,1.66893,1.41718,0.242435,0,0,0,1.32585,1.59435,0.2,-9.55234,-13.4788,185.297
105,4.21229,1.7384,1.75168,0.64732,0.794513,-0.0193481,0.0022382,2.07256,1.81566,0.2,-7.06169,-9.31617,122.861,1.90879,2.20353,0.204913,0,0,0,1.69781,1.4538,0.204916,0,0,0,1.32585,1.59435,0.2,-7.30821,-10.3017,128.165
106,4.25279,1.75503,1.77136,0.647941,0.793189,0.0037893,-0.000751128,2.07256,1.81566,0.200002,0,0,0,1.91293,2.20815,0.2,0.0747591,0.0642215,1.58669,1.70152,1.45851,0.2,0.0591718,0.0679108,1.55659,1.32586,1.59436,0.200002,0,0,0
107,4.2933,1.77169,1.79102,0.638601,0.791768,0.0255999,-0.00351054,2.0786,1.82264,0.206838,0,0,0,1.91293,2.20815,0.2,9.96553,8.56107,211.309,1.70152,1.45851,0.2,7.88811,9.05352,207.298,1.33178,1.60163,0.206879,0,0,0
108,4.3338,1.78915,1.81146,0.632344,0.78972,0.0228729,-0.00269858,2.11491,1.86456,0.246322,0,0,0,1.91293,2.20815,0.2,9.46777,8.00589,230.003,1.70152,1.45851,0.2,7.47297,8.542,226.201,1.36741,1.64542,0.2466,0,0,0
109,4.3743,1.80739,1.83266,0.632234,0.787053,0.000510748,0.00101225,2.18058,1.93918,0.282262,0,0,0,1.91293,2.20815,0.2,0.230242,-0.278962,115.523,1.70152,1.45851,0.2,0.099815,-0.0207708,115.462,1.4316,1.72485,0.282756,0,0,0
110,4.4148,1.82564,1.85384,0.632418,0.78425,-0.0220859,0.00473695,2.24727,2.01256,0.248159,0,0,0,1.91293,2.20815,0.2,-8.37967,-8.26766,219.999,1.70152,1.45851,0.2,-7.28296,-8.65553,223.211,1.49625,1.80592,0.248448,0,0,0
111,4.45531,1.84318,1.87423,0.638379,0.781762,-0.0256549,0.00559262,2.28547,2.05388,0.207521,0,0,0,1.91293,2.20815,0.2,-9.67579,-9.37039,212.954,1.70152,1.45851,0.2,-8.37677,-9.90458,216.635,1.53313,1.85249,0.207566,0,0,0
112,4.49581,1.85992,1.89378,0.647736,0.779649,-0.00436355,0.00257428,2.29221,2.06116,0.200006,0,0,0,1.91293,2.20815,0.2,-0.155209,-0.150297,3.41944,1.70152,1.45851,0.2,-0.134381,-0.158874,3.47838,1.53964,1.86071,0.200006,0,0,0
113,4.53631,1.87662,1.91331,0.647288,0.777489,0.018789,-0.000795067,2.29222,2.06116,0.2,7.63218,8.13318,123.32,1.9166,2.21226,0.204422,0,0,0,1.70491,1.46272,0.204387,0,0,0,1.53965,1.86071,0.2,6.77912,9.82899,119.069
114,4.57682,1.89402,1.9337,0.642863,0.774796,0.0220644,-0.00120048,2.29222,2.06116,0.2,10.856,11.4595,188.946,1.94722,2.24655,0.240775,0,0,0,1.73316,1.49784,0.24045,0,0,0,1.53965,1.86071,0.2,9.67004,13.9602,182.819
115,4.61732,1.91232,1.95521,0.640192,0.771378,0.00345717,0.00155575,2.29222,2.06116,0.2,1.87955,1.22785,128.931,2.0123,2.31832,0.288268,0,0,0,1.79211,1.57163,0.287565,0,0,0,1.53965,1.86071,0.2,1.86207,2.27801,127.339
116,4.65782,1.93084,1.97694,0.637565,0.767626,-0.0195939,0.0047009,2.29222,2.06116,0.2,-5.5957,-6.59713,198.314,2.08556,2.39619,0.262675,0,0,0,1.85556,1.65242,0.262176,0,0,0,1.53965,1.86071,0.2,-5.26578,-7.58935,200.328
117,4.69832,1.94881,1.99796,0.639839,0.764218,-0.0273009,0.00546219,2.29222,2.06116,0.2,-10.6987,-11.8483,240.254,2.13411,2.44656,0.212744,0,0,0,1.89638,1.705,0.212642,0,0,0,1.53965,1.86071,0.2,-10.1688,-14.3184,244.773
118,4.73883,1.96593,2.01788,0.647439,0.761521,-0.00814164,0.00200143,2.29222,2.06116,0.2,-0.981364,-1.08687,22.0598,2.14532,2.45816,0.200129,0,0,0,1.90578,1.71712,0.200128,0,0,0,1.53965,1.86071,0.2,-0.932819,-1.31348,22.4741
119,4.77933,1.98289,2.03758,0.646681,0.758876,0.016646,-0.00235624,2.29414,2.06324,0.202324,0,0,0,2.14544,2.45828,0.2,6.8381,5.00539,100.709,1.90587,1.71724,0.2,4.92103,5.37629,96.7022,1.5415,1.863,0.202346,0,0,0
120,4.81983,2.00048,2.05783,0.641168,0.755494,0.0245361,-0.00361406,2.31806,2.0891,0.231225,0,0,0,2.14544,2.45828,0.2,14.5257,10.6118,217.959,1.90587,1.71724,0.2,10.4607,11.4233,209.402,1.56458,1.89153,0.231519,0,0,0
121,4.86034,2.01912,2.079,0.639149,0.75098,0.00816455,-0.000262676,2.3779,2.1531,0.283403,0,0,0,2.14544,2.45828,0.2,2.75088,1.50607,137.504,1.90587,1.71724,0.2,2.12353,2.15102,135.023,1.62226,1.9631,0.284189,0,0,0
122,4.90084,2.03808,2.10041,0.637707,0.746073,-0.0152942,0.00468524,2.44938,2.22703,0.271666,0,0,0,2.14544,2.45828,0.2,-4.84683,-4.77802,168.238,1.90587,1.71724,0.2,-3.59321,-4.80739,169.099,1.69089,2.04934,0.27234,0,0,0
123,4.94134,2.05656,2.12127,0.639122,0.741563,-0.0268831,0.00746917,2.50168,2.2796,0.218593,0,0,0,2.14544,2.45828,0.2,-14.1608,-12.646,241.007,1.90587,1.71724,0.2,-10.7527,-13.7576,245.711,1.74095,2.1129,0.218769,0,0,0
124,4.98184,2.07402,2.14105,0.645878,0.737979,-0.0117785,0.00477808,2.51688,2.2948,0.200551,0,0,0,2.14544,2.45828,0.2,-2.92157,-2.60877,49.7778,1.90587,1.71724,0.2,-2.21866,-2.83837,50.7468,1.7555,2.1314,0.200557,0,0,0
125,5.02235,2.09114,2.16046,0.645762,0.734634,0.0133856,-0.000142385,2.51735,2.29526,0.2,3.82565,3.15513,69.3421,2.14634,2.45922,0.20104,0,0,0,1.90666,1.71823,0.201029,0,0,0,1.75594,2.13197,0.2,3.41146,4.69512,67.8887
126,5.06285,2.10869,2.18035,0.639609,0.730644,0.0258617,-0.00269912,2.51735,2.29526,0.2,13.1028,10.8053,237.206,2.16552,2.47918,0.223128,0,0,0,1.92336,1.73909,0.22289,0,0,0,1.75594,2.13197,0.2,11.685,16.0802,232.224
127,5.10335,2.12727,2.20134,0.638223,0.725266,0.0124467,-0.000282865,2.51735,2.29526,0.2,3.85267,2.37404,153.43,2.22414,2.53953,0.277442,0,0,0,1.97377,1.80242,0.276643,0,0,0,1.75594,2.13197,0.2,3.55926,4.56548,152.587
128,5.14385,2.1463,2.22276,0.638567,0.719092,-0.0108973,0.00414356,2.51735,2.29526,0.2,-2.17347,-3.27361,143.686,2.30238,2.61658,0.280433,0,0,0,2.03769,1.88462,0.279603,0,0,0,1.75594,2.13197,0.2,-1.97604,-3.47478,146
129,5.18436,2.16506,2.24374,0.640059,0.713106,-0.0255199,0.00692618,2.51735,2.29526,0.2,-10.9677,-11.852,222.814,2.36696,2.67731,0.226339,0,0,0,2.0877,1.95057,0.226068,0,0,0,1.75594,2.13197,0.2,-10.5575,-16.3457,230.684
130,5.22486,2.18293,2.26356,0.645818,0.708336,-0.0147873,0.00448526,2.51735,2.29526,0.2,-3.92288,-4.23667,79.4802,2.39022,2.69892,0.20148,0,0,0,2.10546,1.97415,0.201465,0,0,0,1.75594,2.13197,0.2,-3.77685,-5.84663,82.2902
131,5.26536,2.20037,2.2828,0.646067,0.704145,0.0103942,-0.00118774,2.51763,2.29554,0.200332,0,0,0,2.3916,2.7002,0.2,2.54456,1.55299,38.9503,2.10652,1.97555,0.2,1.55517,1.90409,37.961,1.75621,2.1323,0.200335,0,0,0
132,5.30587,2.21812,2.30227,0.638856,0.69937,0.0273167,-0.00483248,2.53108,2.30891,0.215941,0,0,0,2.3916,2.7002,0.2,16.2658,9.9282,248.749,2.10652,1.97555,0.2,9.94159,12.1737,242.423,1.76899,2.14807,0.216127,0,0,0
133,5.34637,2.23695,2.32264,0.63715,0.692832,0.0173474,-0.0017189,2.58171,2.35891,0.267617,0,0,0,2.3916,2.7002,0.2,6.92818,3.62328,181.839,2.10652,1.97555,0.2,4.12597,4.85656,179.642,1.81715,2.20758,0.268405,0,0,0
134,5.38687,2.25639,2.34347,0.639143,0.685216,-0.00578563,0.00474359,2.65465,2.42802,0.284912,0,0,0,2.3916,2.7002,0.2,-2.0974,-2.41929,131.698,2.10652,1.97555,0.2,-1.53585,-2.30495,133.431,1.88679,2.29427,0.285901,0,0,0
135,5.42737,2.27558,2.364,0.641494,0.677776,-0.0229611,0.00953091,2.71857,2.48524,0.234643,0,0,0,2.3916,2.7002,0.2,-14.0139,-10.2226,200.871,2.10652,1.97555,0.2,-9.35796,-12.5113,207.499,1.94811,2.37133,0.235047,0,0,0
136,5.46788,2.29378,2.38356,0.646785,0.671676,-0.0171975,0.00802172,2.74613,2.50941,0.203031,0,0,0,2.3916,2.7002,0.2,-7.8178,-5.66295,107.752,2.10652,1.97555,0.2,-5.21499,-6.96037,111.413,1.9746,2.40473,0.203066,0,0,0
137,5.50838,2.31131,2.40247,0.647771,0.666445,0.00649232,0.00130656,2.74876,2.51171,0.2,0.697593,0.380954,13.3141,2.39165,2.70025,0.200054,0,0,0,2.10656,1.9756,0.200053,0,0,0,1.97713,2.40791,0.2,0.645793,0.802867,13.2494
138,5.54888,2.32899,2.42151,0.639855,0.660781,0.0262621,-0.00444616,2.74876,2.51171,0.2,12.479,6.81458,237.947,2.40176,2.70968,0.210717,0,0,0,2.11469,1.98577,0.210619,0,0,0,1.97713,2.40791,0.2,11.5526,14.3622,236.788
139,5.58939,2.3477,2.44143,0.636984,0.653089,0.0202121,-0.00295166,2.74876,2.51171,0.2,8.39331,3.85507,213.063,2.45042,2.75485,0.258396,0,0,0,2.15363,2.03463,0.257857,0,0,0,1.97713,2.40791,0.2,7.76802,9.28397,213.308
140,5.62989,2.36718,2.46198,0.639913,0.643714,-0.0020998,0.00336195,2.74876,2.51171,0.2,-0.682619,-2.26807,126.522,2.53072,2.82579,0.288814,0,0,0,2.21504,2.11373,0.287994,0,0,0,1.97713,2.40791,0.2,-0.65298,-1.8075,129.275
141,5.67039,2.3866,2.48227,0.64297,0.634209,-0.0209979,0.00904451,2.74876,2.51171,0.2,-9.20987,-9.51069,173.62,2.60917,2.88955,0.244455,0,0,0,2.27064,2.18863,0.244044,0,0,0,1.97713,2.40791,0.2,-9.20202,-14.9389,181.612
142,5.71089,2.40521,2.50148,0.647331,0.626245,-0.0191505,0.0086349,2.74876,2.51171,0.2,-7.64449,-7.64888,126.337,2.64955,2.92117,0.205487,0,0,0,2.29831,2.22668,0.205437,0,0,0,1.97713,2.40791,0.2,-7.64297,-12.2906,132.629
143,5.7514,2.42311,2.51975,0.648109,0.619728,0.00326577,0.00159623,2.74876,2.51171,0.2,0,0,0,2.65511,2.92551,0.2,0.0250622,0.00840421,0.408135,2.30212,2.23191,0.2,0.0111009,0.0152842,0.397741,1.97713,2.40791,0.2,0,0,0
144,5.7919,2.44103,2.53795,0.638807,0.612968,0.0248278,-0.00521247,2.75475,2.51692,0.206146,0,0,0,2.65511,2.92551,0.2,12.6671,4.24796,206.087,2.30212,2.23191,0.2,5.61086,7.72606,200.83,1.98278,2.41477,0.2063,0,0,0
145,5.8324,2.45977,2.55668,0.632265,0.603933,0.0230244,-0.00405613,2.79301,2.55007,0.244116,0,0,0,2.65511,2.92551,0.2,13.0124,4.04137,237.43,2.30212,2.23191,0.2,5.70311,7.70155,231.807,2.01894,2.45861,0.245218,0,0,0
146,5.87291,2.47936,2.57593,0.632235,0.59256,0.00176972,0.00404228,2.86374,2.60895,0.281462,0,0,0,2.65511,2.92551,0.2,0.407744,-1.20845,116.15,2.30212,2.23191,0.2,-0.0734253,-0.742992,115.113,2.08665,2.54076,0.283496,0,0,0
147,5.91341,2.49899,2.59506,0.632508,0.580822,-0.0201057,0.0125637,2.93567,2.66369,0.249578,0,0,0,2.65511,2.92551,0.2,-10.1122,-7.23687,214.564,2.30212,2.23191,0.2,-5.1525,-9.60687,215.443,2.15735,2.62661,0.250816,0,0,0
148,5.95391,2.51791,2.61338,0.638175,0.570704,-0.0244438,0.01464,2.97768,2.69399,0.20818,0,0,0,2.65511,2.92551,0.2,-12.6748,-8.46013,219.006,2.30212,2.23191,0.2,-6.34558,-11.583,220.505,2.19927,2.67753,0.208385,0,0,0
149,5.99441,2.53599,2.63083,0.647522,0.562583,-0.00485809,0.00725567,2.98553,2.69962,0.200015,0,0,0,2.65511,2.92551,0.2,-0.34439,-0.229854,5.95643,2.30212,2.23191,0.2,-0.172432,-0.314716,5.99708,2.2071,2.68704,0.200015,0,0,0
150,6.03492,2.55404,2.6482,0.647254,0.554456,0.0170736,-0.00119507,2.98554,2.69963,0.2,8.21687,3.23471,117.815,2.65908,2.92863,0.203981,0,0,0,2.30497,2.23551,0.203883,0,0,0,2.20711,2.68706,0.2,7.90826,10.15,115.666
151,6.07542,2.57288,2.66623,0.642815,0.544162,0.0209072,-0.00234249,2.98554,2.69963,0.2,12.6572,4.79628,192,2.6947,2.9566,0.239309,0,0,0,2.33053,2.26784,0.238349,0,0,0,2.20711,2.68706,0.2,12.1946,15.4768,188.7
152,6.11592,2.59281,2.68512,0.640379,0.530965,0.00399393,0.00512018,2.98554,2.69963,0.2,2.61367,-0.553087,128.856,2.77306,3.01518,0.288641,0,0,0,2.3854,2.33834,0.286476,0,0,0,2.20711,2.68706,0.2,2.62351,1.8782,128.296
153,6.15642,2.61306,2.70412,0.637975,0.516812,-0.0173704,0.0143241,2.98554,2.69963,0.2,-4.47317,-4.55575,191.022,2.86317,3.07425,0.265398,0,0,0,2.44459,2.41766,0.2638,0,0,0,2.20711,2.68706,0.2,-4.51024,-8.91575,193.791
154,6.19693,2.63286,2.72242,0.640005,0.504111,-0.0250051,0.0175887,2.98554,2.69963,0.2,-10.0949,-7.62711,241.078,2.92458,3.11082,0.213979,0,0,0,2.48321,2.47096,0.213638,0,0,0,2.20711,2.68706,0.2,-10.2032,-17.4564,246.569
155,6.23743,2.65183,2.73968,0.647423,0.494138,-0.00752041,0.00945888,2.98554,2.69963,0.2,-1.12982,-0.853659,27.007,2.93949,3.11957,0.200186,0,0,0,2.49253,2.48387,0.200181,0,0,0,2.20711,2.68706,0.2,-1.14196,-1.95374,27.6215
156,6.27793,2.67063,2.75664,0.646767,0.484565,0.0159933,-0.00159017,2.98736,2.7009,0.201979,0,0,0,2.93969,3.11968,0.2,7.80705,0.640101,96.3256,2.49265,2.48404,0.2,2.25526,3.93077,89.7281,2.20887,2.68907,0.202076,0,0,0
157,6.31844,2.68997,2.77385,0.641124,0.472667,0.0245546,-0.00526899,3.01231,2.71835,0.229028,0,0,0,2.93969,3.11968,0.2,18.0859,1.38572,226.187,2.49265,2.48404,0.2,5.19677,9.04533,210.738,2.23297,2.71658,0.23045,0,0,0
158,6.35894,2.71027,2.79143,0.639259,0.456846,0.0105226,0.00273882,3.07619,2.76143,0.28102,0,0,0,2.93969,3.11968,0.2,2.7183,-2.99528,142.248,2.49265,2.48404,0.2,-0.123528,-0.695902,134.966,2.29588,2.78812,0.28499,0,0,0
159,6.39944,2.73078,2.80884,0.638113,0.439502,-0.0100433,0.0142711,3.15033,2.80508,0.272312,0,0,0,2.93969,3.11968,0.2,-6.64236,-6.56802,165.832,2.49265,2.48404,0.2,-3.43561,-7.79408,159.07,2.37366,2.87556,0.275854,0,0,0
160,6.43994,2.75071,2.82545,0.639354,0.423433,-0.0208571,0.0206124,3.2035,2.83209,0.219669,0,0,0,2.93969,3.11968,0.2,-18.7074,-11.7303,244.092,2.49265,2.48404,0.2,-7.74643,-17.6721,235.154,2.43263,2.94121,0.220632,0,0,0
161,6.48045,2.76955,2.8408,0.645657,0.410718,-0.00947677,0.0145622,3.21949,2.83993,0.200679,0,0,0,2.93969,3.11968,0.2,-4.36493,-2.73676,57.0185,2.49265,2.48404,0.2,-1.80749,-4.12294,54.933,2.45059,2.96116,0.200712,0,0,0
162,6.52095,2.78797,2.85568,0.645316,0.399106,0.0110991,0.0030533,3.22006,2.84021,0.2,2.52846,-0.716833,62.8648,2.94065,3.12025,0.200851,0,0,0,2.49326,2.48479,0.200825,0,0,0,2.45124,2.96187,0.2,3.22124,4.23447,61.5578
163,6.56145,2.80675,2.87074,0.638627,0.385434,0.0220687,-0.00288088,3.22006,2.84021,0.2,9.6554,-2.73909,239.798,2.96391,3.13388,0.221489,0,0,0,2.5079,2.50304,0.220831,0,0,0,2.45124,2.96187,0.2,12.3012,16.1705,234.8
164,6.60196,2.82641,2.88631,0.636844,0.366929,0.0121138,0.00400002,3.22006,2.84021,0.2,1.82383,-3.33802,158.366,3.03689,3.17473,0.275387,0,0,0,2.55324,2.56046,0.273079,0,0,0,2.45124,2.96187,0.2,2.79084,3.26178,155.231
165,6.64246,2.84636,2.90192,0.637028,0.345974,-0.00567375,0.0155715,3.22006,2.84021,0.2,-3.52946,-3.60028,141.51,3.12997,3.21566,0.281322,0,0,0,2.60758,2.63473,0.278833,0,0,0,2.45124,2.96187,0.2,-3.77753,-5.67236,138.961
166,6.68296,2.86587,2.91699,0.637979,0.325987,-0.0166796,0.0222668,3.22006,2.84021,0.2,-11.3089,-3.60199,222.083,3.20286,3.2374,0.227864,0,0,0,2.6469,2.69383,0.227011,0,0,0,2.45124,2.96187,0.2,-13.5026,-18.9548,218.487
167,6.72346,2.88434,2.93109,0.642744,0.310057,-0.00864369,0.0157409,3.22006,2.84021,0.2,-4.43936,-1.3954,86.7705,3.22962,3.24422,0.20173,0,0,0,2.66098,2.71564,0.201677,0,0,0,2.45124,2.96187,0.2,-5.3035,-7.4422,85.3691
168,6.76397,2.90221,2.94464,0.642187,0.296199,0.0110061,0.000737596,3.22029,2.84032,0.200236,0,0,0,3.23139,3.24467,0.2,-0.503395,-2.83818,39.0317,2.66191,2.71708,0.2,-1.82798,-0.0967373,30.3077,2.45147,2.96211,0.200255,0,0,0
169,6.80447,2.91975,2.95781,0.634241,0.280779,0.0251981,-0.0097503,3.2333,2.84642,0.213973,0,0,0,3.23139,3.24467,0.2,-3.77331,-21.2616,292.147,2.66191,2.71708,0.2,-13.6965,-0.727649,226.767,2.46533,2.97607,0.215156,0,0,0
170,6.84497,2.93638,2.96984,0.633122,0.259796,0.0200242,-0.00409946,3.28258,2.86833,0.262223,0,0,0,3.23139,3.24467,0.2,-15.2094,-27.6969,231.107,2.66191,2.71708,0.2,-14.6668,-8.31474,174.23,2.51887,3.0301,0.267494,0,0,0
171,6.88547,2.95139,2.97993,0.637829,0.234395,0.00677683,0.00598114,3.33707,2.88165,0.281176,0,0,0,3.23139,3.24467,0.2,-27.1597,-33.3517,175.14,2.66191,2.71708,0.2,-15.274,-15.4825,123.353,2.58803,3.10081,0.288053,0,0,0
172,6.92598,2.964,2.98738,0.645039,0.207561,-0.00256431,0.00932102,3.36352,2.8704,0.234539,0,0,0,3.23139,3.24467,0.2,-48.8705,-42.7948,290.597,2.66191,2.71708,0.2,-19.0733,-20.58,179.154,2.63781,3.15292,0.237465,0,0,0
173,6.96648,2.97344,2.99179,0.658159,0.181918,-0.00579203,0.0100946,3.3717,2.86157,0.203256,0,0,0,3.23139,3.24467,0.2,-28.3705,-24.2747,168.011,2.66191,2.71708,0.2,-10.792,-11.697,102.713,2.65809,3.17441,0.203532,0,0,0
174,7.00698,2.98084,2.99433,0.669235,0.157443,-0.00396274,0.00956242,3.37254,2.86065,0.2,-0.532406,-0.304685,5.55286,3.23141,3.24467,0.20002,0,0,0,2.66191,2.7171,0.200019,0,0,0,2.66018,3.17663,0.2,-0.286459,0.109403,5.033
175,7.04749,2.98765,2.99649,0.669919,0.132361,-0.00172837,0.00918006,3.37254,2.86065,0.2,-16.1767,-9.25861,168.488,3.23723,3.24313,0.206255,0,0,0,2.66253,2.72181,0.205873,0,0,0,2.66018,3.17663,0.2,-8.70974,3.31292,152.673
176,7.08799,2.99318,2.99835,0.670884,0.103139,-0.00184852,0.0109992,3.37254,2.86065,0.2,-26.616,-15.1835,276.42,3.26851,3.23487,0.239766,0,0,0,2.66584,2.74714,0.237341,0,0,0,2.66018,3.17663,0.2,-14.4632,5.21127,250.279
177,7.12849,2.99675,2.99967,0.68051,0.0686467,-0.00352557,0.0144925,3.37254,2.86065,0.2,-14.3436,-4.77522,170.848,3.32676,3.21831,0.300745,0,0,0,2.67137,2.79468,0.294672,0,0,0,2.66018,3.17663,0.2,-14.1835,-8.55952,155.455
178,7.16899,2.99876,3.00028,0.692027,0.0352055,-0.00377162,0.0136613,3.37254,2.86065,0.2,-4.57623,3.56897,87.9988,3.35597,3.20374,0.323752,0,0,0,2.67083,2.82056,0.316704,0,0,0,2.66018,3.17663,0.2,-13.9259,-19.398,81.189
179,7.2095,2.99974,3.00019,0.698368,0.00995013,-0.0015721,0.00553847,3.37254,2.86065,0.2,2.7827,20.7605,111.002,3.3278,3.19806,0.265996,0,0,0,2.66095,2.80155,0.263069,0,0,0,2.66018,3.17663,0.2,-15.8729,-22.3947,100.579
